Adoption_ID,Date,Quantity,Book_ID,ISBN10,ISBN13,Title,Category
22,10/26/2015,244,915,0132967480,9780132967488,Experiencing MIS,Business
23,5/24/2015,387,563,0321880943,9780321880949,The Necessary Shakespeare,English
24,11/3/2015,177,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
25,7/14/2015,378,479,0321836960,9780321836960,Elementary Statistics,Statistics
26,1/10/2016,203,614,020588539X,9780205885398,Writing for Life: Sentences and Paragraphs,Student Success
27,3/18/2015,635,922,0133043606,9780133043600,Management,Business
28,2/8/2016,626,547,020587665X,9780205876655,"The Curious Writer, Brief Edition",English
29,9/28/2015,553,633,0321848837,9780321848833,Brief Calculus & Its Applications,Mathematics
1,9/15/2015,371,947,0132921146,9780132921145,Operations Management,Business
2,1/11/2016,302,476,0133360903,9780133360905,Building Java Programs,Computer Science
3,7/26/2015,354,615,0321826124,9780321826121,Algebra and Trigonometry with Modeling & Visualization,Mathematics
4,3/27/2015,519,615,0321826124,9780321826121,Algebra and Trigonometry with Modeling & Visualization,Mathematics
5,9/4/2015,94,931,0133059510,9780133059519,Business Communication,Business
6,11/6/2015,598,950,0132994917,9780132994910,"Money, Banking, and the Financial System",Economics
7,12/15/2015,380,895,0132971275,9780132971270,Intercultural Business Communication,Business
8,8/26/2015,197,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
9,10/21/2015,580,596,0321900472,9780321900470,Precalculus: A Unit Circle Approach,Mathematics
10,8/7/2015,25,696,0133140512,9780133140514,Entrepreneurial Finance,Business
11,3/3/2016,459,560,0205891500,9780205891504,Prose Reader,English
12,11/23/2015,659,981,013610066X,9780136100669,Business Intelligence,Business
13,8/1/2015,348,652,0132481197,9780132481199,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
14,10/20/2015,442,547,020587665X,9780205876655,"The Curious Writer, Brief Edition",English
1,2/24/2016,114,924,0133022927,9780133022926,The Economics of Sports,Economics
2,9/24/2015,308,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
3,1/11/2016,404,485,0321880153,9780321880154,Elementary Algebra,Mathematics
4,4/2/2015,554,895,0132971275,9780132971270,Intercultural Business Communication,Business
5,7/20/2015,649,918,0132993341,9780132993340,Fundamentals of Futures and Options Markets,Business
6,9/5/2015,393,694,0133379337,9780133379334,Visual C# 2012 How to Program,Computer Science
7,11/21/2015,432,925,013297133X,9780132971331,Guide to Managerial Communication,Business
8,1/28/2016,40,909,0133077543,9780133077544,Management: A Focus on Leaders,Business
9,3/18/2015,77,942,0133075222,9780133075229,Employment Law,Business
10,2/15/2016,138,979,0321464486,9780321464484,Development Economics,Economics
11,8/18/2015,366,983,0132145383,9780132145381,Electronic Commerce 2012,Business
12,5/7/2015,51,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
13,11/10/2015,403,923,0133058360,9780133058369,Guide to Presentations,Business
14,12/3/2015,71,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
15,3/13/2015,76,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
16,7/15/2015,125,611,0321860594,9780321860590,"Cornerstones for Community College Success, 2/E",Student Success
17,1/5/2016,34,600,0321817621,9780321817624,Statistical Reasoning for Everyday Life,Statistics
18,2/6/2016,424,893,0133043592,9780133043594,Manager's Bookshelf,Business
19,4/23/2015,74,944,0132968363,9780132968362,Principles of Operations Management,Business
20,8/27/2015,606,896,0132994895,9780132994897,Psychology of Investing,Business
21,9/16/2015,587,895,0132971275,9780132971270,Intercultural Business Communication,Business
22,5/14/2015,547,946,0133125637,9780133125634,Auditing and Assurance Services,Business
23,9/9/2015,574,568,0321846621,9780321846624,Reading Rhetorically,English
24,6/23/2015,275,695,0132832887,9780132832885,Aerodynamics for Engineers,Engineering
25,10/2/2015,446,618,0205852068,9780205852062,Bridging the Gap,Student Success
26,7/21/2015,506,792,0133485102,9780133485103,Managing Engineering and Technology,Engineering
1,2/10/2016,37,546,0205235778,9780205235773,The Curious Writer,English
2,4/2/2015,492,920,0132971321,9780132971324,Business Communication Essentials,Business
3,5/12/2015,64,608,0133116530,9780133116533,Basic Technical Mathematics with Calculus,Mathematics
4,4/8/2015,209,965,0133023354,9780133023350,QuickBooks Pro 2013: A Complete Course,Business
5,6/4/2015,49,678,0133074676,9780133074673,Marketing Research,Business
6,5/26/2015,476,676,0132461862,9780132461863,International Monetary & Financial  Economics,Economics
7,12/21/2015,468,926,0133075281,9780133075281,Environmental Law,Business
8,3/8/2015,83,938,0133019934,9780133019933,Microeconomics: Theory and Applications with Calculus,Economics
9,1/31/2016,590,696,0133140512,9780133140514,Entrepreneurial Finance,Business
10,12/16/2015,685,939,0133020258,9780133020250,Macroeconomics,Economics
11,10/31/2015,519,932,0132994879,9780132994873,Foundations of Finance,Business
12,6/14/2015,649,891,0133078353,9780133078350,Marketing Plan Handbook,Business
13,1/16/2016,379,568,0321846621,9780321846624,Reading Rhetorically,English
14,1/21/2016,197,968,0133024164,9780133024166,Principles of Microeconomics,Economics
15,6/29/2015,356,919,0132970759,9780132970754,MIS Essentials,Business
16,8/1/2015,380,557,0321872568,9780321872562,LB Brief with Tabs,Student Success
17,9/20/2015,326,481,0321836995,9780321836991,Mathematics All Around,Mathematics
18,11/7/2015,290,930,0132948877,9780132948876,Macroeconomics,Economics
19,2/21/2016,431,625,0132180537,9780132180535,"Career Tool Kit, The: Skills for Success",Student Success
20,6/22/2015,394,564,0205578063,9780205578061,Read to Achieve: Gateway to Academic Reading,Student Success
21,7/25/2015,496,904,0133063003,9780133063004,International Business,Business
1,2/4/2016,325,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
2,9/15/2015,667,692,0133354695,9780133354690,Cryptography and Network Security: Principles and Practice,Computer Science
3,12/24/2015,392,925,013297133X,9780132971331,Guide to Managerial Communication,Business
4,6/11/2015,653,616,0321865537,9780321865533,Introductory and Intermediate Algebra 5e,Mathematics
5,3/7/2015,699,554,0205883117,9780205883110,Strategies for Successful Writing,English
6,11/22/2015,599,965,0133023354,9780133023350,QuickBooks Pro 2013: A Complete Course,Business
7,7/27/2015,58,546,0205235778,9780205235773,The Curious Writer,English
8,12/9/2015,486,550,0321829174,9780321829177,Literature for Composition,English
9,11/24/2015,116,932,0132994879,9780132994873,Foundations of Finance,Business
10,7/19/2015,92,924,0133022927,9780133022926,The Economics of Sports,Economics
11,10/8/2015,678,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
12,12/18/2015,180,562,0205874126,9780205874125,Sterling Stories,Student Success
13,12/17/2015,316,618,0205852068,9780205852062,Bridging the Gap,Student Success
14,11/24/2015,444,695,0132832887,9780132832885,Aerodynamics for Engineers,Engineering
15,1/24/2016,684,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
16,3/27/2015,646,696,0133140512,9780133140514,Entrepreneurial Finance,Business
17,12/4/2015,237,683,0132869500,9780132869508,Ownership Series: Ownership: Accountability,Student Success
18,5/10/2015,406,592,0321845056,9780321845054,Essential Math 4e,Mathematics
19,9/21/2015,258,950,0132994917,9780132994910,"Money, Banking, and the Financial System",Economics
20,1/2/2016,225,684,0132868792,9780132868792,Ownership Series: Ownership: Effective Planning,Student Success
21,3/12/2015,310,894,0132948915,9780132948913,International Economics,Economics
22,3/12/2015,662,983,0132145383,9780132145381,Electronic Commerce 2012,Business
23,7/29/2015,501,594,0321874226,9780321874221,Elementary Algebra:  Concepts & Applications,Mathematics
24,7/13/2015,60,951,0132992477,9780132992473,Corporate Finance,Business
25,3/25/2015,254,681,0133116646,9780133116649,Electrical Engineering: Principles & Applications,Engineering
26,3/25/2015,358,574,0321899970,9780321899972,Technical Communication,English
27,5/22/2015,494,596,0321900472,9780321900470,Precalculus: A Unit Circle Approach,Mathematics
28,1/14/2016,228,688,013340675X,9780133406757,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
29,4/17/2015,449,646,0133125904,9780133125900,"Power Electronics: Circuits,Devices & Applications",Engineering
1,8/23/2015,194,930,0132948877,9780132948876,Macroeconomics,Economics
2,4/27/2015,165,922,0133043606,9780133043600,Management,Business
3,11/8/2015,196,932,0132994879,9780132994873,Foundations of Finance,Business
4,10/17/2015,646,630,0205730523,9780205730520,World Myth,English
5,1/20/2016,234,925,013297133X,9780132971331,Guide to Managerial Communication,Business
6,5/1/2015,390,929,0133084043,9780133084047,Principles of Marketing,Business
7,11/11/2015,343,973,0136039855,9780136039853,The Economic Way of Thinking,Economics
8,5/1/2015,432,687,0132136422,9780132136426,Introduction to Materials Science,Engineering
9,5/15/2015,475,897,0133058786,9780133058789,Introduction to Management Accounting,Business
10,7/26/2015,290,484,032179477X,9780321794772,A First Course in Probability,Statistics
11,4/25/2015,655,554,0205883117,9780205883110,Strategies for Successful Writing,English
12,7/29/2015,589,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
13,9/16/2015,267,942,0133075222,9780133075229,Employment Law,Business
1,8/25/2015,78,914,0133029670,9780133029673,Using MIS,Business
2,3/20/2015,473,909,0133077543,9780133077544,Management: A Focus on Leaders,Business
3,9/8/2015,270,697,013261930X,9780132619301,"English for Careers: Business, Professional, and Technical",Business
4,12/14/2015,361,956,0133251969,9780133251968,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
5,3/3/2016,408,548,0205876641,9780205876648,"The Curious Writer, Concise Edition",English
6,9/5/2015,655,677,0132992795,9780132992794,"Macroeconomics, 2/e",Economics
7,1/26/2016,195,923,0133058360,9780133058369,Guide to Presentations,Business
1,4/10/2015,40,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
2,11/7/2015,197,968,0133024164,9780133024166,Principles of Microeconomics,Economics
3,8/14/2015,209,929,0133084043,9780133084047,Principles of Marketing,Business
4,6/8/2015,301,479,0321836960,9780321836960,Elementary Statistics,Statistics
5,2/27/2016,359,616,0321865537,9780321865533,Introductory and Intermediate Algebra 5e,Mathematics
6,11/21/2015,500,685,013286908X,9780132869089,Ownership Series: Ownership: Critical Thinking,Student Success
7,6/10/2015,282,487,0321838696,9780321838698,Business Statistics: A First Course,Statistics
8,3/30/2015,65,609,0205850251,9780205850259,"Writing for Life: Paragraphs and Essays, 3E",Student Success
9,1/10/2016,364,642,0321845862,9780321845863,Developmental Mathematics,Mathematics
10,2/20/2016,491,953,0132991322,9780132991322,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business
11,11/16/2015,131,968,0133024164,9780133024166,Principles of Microeconomics,Economics
12,7/16/2015,581,695,0132832887,9780132832885,Aerodynamics for Engineers,Engineering
1,6/21/2015,29,891,0133078353,9780133078350,Marketing Plan Handbook,Business
2,5/14/2015,383,898,0133059049,9780133059045,Better Business,Business
3,7/16/2015,553,625,0132180537,9780132180535,"Career Tool Kit, The: Skills for Success",Student Success
4,1/17/2016,285,914,0133029670,9780133029673,Using MIS,Business
5,9/19/2015,377,788,0133128741,9780133128741,Manufacturing Engineering & Technology,Engineering
6,8/24/2015,656,938,0133019934,9780133019933,Microeconomics: Theory and Applications with Calculus,Economics
7,7/5/2015,26,944,0132968363,9780132968362,Principles of Operations Management,Business
8,8/26/2015,341,563,0321880943,9780321880949,The Necessary Shakespeare,English
9,3/12/2015,387,904,0133063003,9780133063004,International Business,Business
10,3/27/2015,392,551,0205902278,9780205902279,Literature and the Writing Process,English
11,3/10/2015,309,929,0133084043,9780133084047,Principles of Marketing,Business
12,11/22/2015,400,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
13,1/21/2016,170,984,0132730359,9780132730358,E-Commerce 2013,Business
14,12/31/2015,246,622,0321859227,9780321859228,"Prealgebra and Introductory Algebra, 4e",Mathematics
15,8/3/2015,365,965,0133023354,9780133023350,QuickBooks Pro 2013: A Complete Course,Business
16,1/13/2016,532,677,0132992795,9780132992794,"Macroeconomics, 2/e",Economics
17,4/28/2015,138,958,0132991330,9780132991339,Macroeconomics,Economics
18,11/22/2015,212,969,013606552X,9780136065524,Economics for Managers,Economics
19,1/18/2016,138,943,0132991306,9780132991308,Modern Systems Analysis and Design,Business
20,8/12/2015,158,586,0321729641,9780321729644,College Algebra: An Early Functions Approach,Mathematics
21,2/9/2016,416,564,0205578063,9780205578061,Read to Achieve: Gateway to Academic Reading,Student Success
22,7/19/2015,326,592,0321845056,9780321845054,Essential Math 4e,Mathematics
23,6/14/2015,311,972,0136090036,9780136090038,Making the Team,Business
24,11/12/2015,126,481,0321836995,9780321836991,Mathematics All Around,Mathematics
25,11/30/2015,28,490,0321836987,9780321836984,Essential Statistics,Statistics
26,9/1/2015,189,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
27,1/27/2016,123,489,032182623X,9780321826237,Statistics for Business and Economics,Statistics
28,12/27/2015,79,687,0132136422,9780132136426,Introduction to Materials Science,Engineering
29,2/21/2016,142,633,0321848837,9780321848833,Brief Calculus & Its Applications,Mathematics
1,1/12/2016,133,696,0133140512,9780133140514,Entrepreneurial Finance,Business
2,8/11/2015,455,930,0132948877,9780132948876,Macroeconomics,Economics
3,11/3/2015,626,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
4,12/4/2015,698,931,0133059510,9780133059519,Business Communication,Business
5,2/24/2016,184,688,013340675X,9780133406757,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
